datetime,channel,message_id,url,raw,lm_json
2025-12-06T11:02:43+00:00,@bezrec,6902,https://t.me/bezrec/6902,"Отдыхаем и читаем первый зимний выпуск рубрики #заценили. 💊 В Российской детской клинической больнице впервые применён инновационный препарат против синдрома Хантера - Хантераза Нейро (идурсульфаза бета). Россия стала второй страной в мире после Японии, где доступна подобная терапия. Препарат, разработанный южнокорейской GC Biopharma, в РФ привёз «Нанолек». 💊 Российские фармкомпании присматриваются к ОАЭ. Как сообщили в Минпромторге, некоторые отечественные производители лекарств планируют выйти на рынок арабской страны. Такую возможность весной Михаил Мурашко обсуждал с послом ОАЭ в России Мухаммедом Ахмедом аль-Джабером. 💊 ВОЗ рекомендовала агонисты ГПП-1 для лечения ожирении у взрослых, но с оговорками. В организации отметили, что рекомендации имеют статус условных, и у таких препаратов есть ограничения, связанные с «недостатком долгосрочных данных, стоимостью, готовностью систем здравоохранения, равенством доступа, контекстом применения и другими факторами». Кроме того, лечение следует сочетать с поведенческой терапией. 💊 Российская фармотрасль заинтересована в индийской продукции для выпуска лекарств. Это касается, в первую очередь, активной субстанции, ингредиентов, интермедиатов, которые нам нужны. Это касается химии для упаковки и частично самой упаковки, — сказал гендиректор Ассоциации российских фармацевтических производителей Виктор Дмитриев, пообещав делать всё возможное для гармонизации нормативно-правовых баз двух стран. 💊 Минздрав Мордовии объявил офсет на поставку лекарств. По информации с сайта госзакупок, начальная цена — 835,6 млн рублей. Заявки принимаются до 15 декабря. Победителю предстоит вложить в организацию производства на территории региона не менее 100 млн рублей максимум за четыре года. На новом заводе планируется производить 13 препаратов, в том числе гепатопротектор адеметионин, антикоагулянты апиксабан, ривароксабан, противодиабетические вилдаглиптин, дапаглифлозин, ситаглиптин и др. 💊 Михаил Мурашко рассказал, сколько в России индийских лекарств. Порядка 10% зарегистрированных в РФ препаратов - это препараты Индии. На сегодняшний день это количество в абсолютных цифрах составляет порядка 1,8 тыс. единиц. Высокая доля в поставке субстанций в Российскую Федерацию из Индии. Это порядка 1,3 млн килограммов субстанций, что составляет примерно 23% от общего импорта. ™ Без рецепта","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""clinical_trial, safety, guideline"",
  ""impact"": ""high"",
  ""english"": ""The article discusses the innovative treatment for Hunter Syndrome syndrome in Russia, which is the second country after Japan to have access to this therapy. It also mentions the interest of Russian pharmaceutical companies in the market of the United Arab Emirates, and the recommendation by WHO for agonists of GPR-1 to treat obesity in adults. Additionally, it covers the Russian government's initiative for offset purchases of medicines from India.""
}"
2025-12-05T13:04:26+00:00,@bezrec,6901,https://t.me/bezrec/6901,"Готовиться к праздникам можно по-разному. Поддержать здоровье печени и защитить орган от неблагоприятных внешних воздействий помогут гепатопротекторы. Мы сравнили цены в онлайн-аптеках на торговые марки Эссенциале форте Н («А.Наттерманн энд Сие», ГмбХ), Фосфоглив («Фармстандарт-Лексредства», Россия), Эссливер Форте («Наброс Фарма», Индия), Фосфонциале («Канонфарма», Россия»), Фосфоглицеризин («Вифитех», Россия). Первые три препарата нашлись во всех проверенных нами аптеках. Хуже всего с доступностью дела обстоят у Фосфоглицеризина — лекарство есть только в «Аптеке.ру» и «Здравсити». Зато этот гепатопротектор оказался самым дешёвым (518 и 552 рубля соответственно). Дороже всего (2,4 тыс. рублей за упаковку из 90 капсул) обойдётся популярный Эссенциале форте Н из «36,6». Правда, есть нюанс — Эссливер форте продаётся в упаковке по 50 капсул. В пересчёте на 90 штук выйдет не дешевле Эссенциале. Напоминаем, что любые лекарства имеют противопоказания. Перед применением проконсультируйтесь с лечащим врачом. *исследование проводилось онлайн 5 декабря. ™ Без рецепта","{""skip"": true}"
2025-12-05T10:33:07+00:00,@bezrec,6900,https://t.me/bezrec/6900,"ГК «Фармасинтез» вместе с индийскими партнёрами будут производить жизненно важные фармсубстанции. Губернатор Калужской области Владислав Шапша, председатель «БДР Фармасьютикалз» Дхармеш Шах и президент «Фармасинтеза» Викрам Пуния на полях Российско-индийского бизнес-форума, проходящего 4–5 декабря 2025 года в Нью-Дели, подписали соглашение о строительстве в Калужской области высокотехнологичного завода по производству фармсубстанций для широкого спектра отечественных препаратов. Стороны вложат в проект около 3 млрд рублей до 2030 года. Калужская область давно стала площадкой притяжения для высокотехнологичных производств. Мы рады укреплению сотрудничества с Индией — страной с мощной фармацевтической отраслью и серьёзной научной школой. Совместный проект открывает новые горизонты и станет важным вкладом в развитие индустрии и экономики региона, — подчеркнул важность международного партнёрства Владислав Шапша. Викрам Пуния назвал фармацевтику одним из ключевых направлений взаимодействия России и Индии. По словам президента «Фармасинтеза», строительство нового завода — это шаг вперёд для обоих государств, а объединение экспертного потенциала и производственных возможностей «формирует основу для выпуска конкурентоспособных препаратов и повышения лекарственной безопасности». ™ Без рецепта","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""tenders, import_export"",
  ""impact"": ""medium"",
  ""english"": ""The Russian company 'FarmaSynthesis' and its Indian partner signed a deal to build a high-tech plant for producing pharmaceutical raw materials in Kaluzhskaya Oblast. The project will be funded with around 3 billion rubles by the end of 2030. This partnership is seen as a significant step towards developing the pharmaceutical industry and economy of the region, especially in light of Russia's growing focus on pharmaceuticals as a key area of cooperation with India.""
}"
2025-12-05T08:40:02+00:00,@bezrec,6899,https://t.me/bezrec/6899,"Минпромторг думает повременить с баллами для фармпрома. Регулятор предложил сдвинуть срок вступления в силу балльной системы оценки страны происхождения лекарственных препаратов с 1 января на 1 июля 2026 года. Перенос сроков в ведомстве объясняют двумя причинами: 🔽продолжающейся работой по переводу на балльную систему оценки страны происхождения отдельных медицинских изделий; 🔽необходимостью синхронизации нормативных правовых актов со сроком вступления в силу механизма «второй лишний» для лекарств из перечня СЗЛС, произведенных в ЕАЭС по «полному циклу», который Минфин предложил перенести на 1 июля 2026 года. Напомним, когда новый механизм наконец заработает, фармкомпании будут получать баллы за налаживание производства лекарств и фармсубстанций на территории страны. Чтобы считаться российской и получать «плюшки» от государства, продукция должна будет набрать более 50 баллов. ™ Без рецепта","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""tenders, import_export, sanctions"",
  ""impact"": ""medium"",
  ""english"": ""The regulatory body has proposed to postpone the implementation date of the origin country assessment system scoring from January 1st to July 1st, 2026. The reasons given are: ongoing work on translating the origin country assessment system for individual medical products; need to synchronize regulatory legal acts with the implementation date of the 'second extra' mechanism for medicines from the EAEU produced in full cycle, which was proposed to be moved to July 1st, 2026. When the new mechanism is finally operational, pharmaceutical companies will receive points for establishing production of medicines and pharmaceuticals within the country. To be considered as Russian and to receive 'bonuses' from the state, products must accumulate more than 50 points.""
}"
2025-12-05T05:20:28+00:00,@bezrec,6898,https://t.me/bezrec/6898,"DSM Group представил рейтинг аптечных сетей по итогам 9 месяцев 2025 года. В анализируемый период объём аптечного рынка вырос на 12% год к году и составил 1,6 млрд рублей. Такая динамика — заслуга, в основном, ценовых факторов: переключения потребителя на более дорогие препараты и инфляции. На конец сентября общее количество аптек в России достигло 83 тыс. точек. Это всего на 1% больше, чем годом ранее, но всё равно новый максимум по общему числу аптечных организаций. Уходящий год для аптечного сегмента отметился как естественным приростом числа аптек, так и активной консолидацией рынка благодаря крупным сделкам по поглощению федеральными сетями местных игроков. Особенно активно региональные сети покупала «Ригла». В числе последних приобретений: «Аптека25.рф» в Приморском крае, уссурийская сеть «Фарм», объединённая сеть «Аптека Миницен» и «Новая аптека», самарская сеть «Алия», калининградский фармацевтический ретейлер ООО «Линц» («Новая аптека»), тверская сеть «Фарминторг». Такой богатый «улов» помог «Ригле» сохранить своё лидерство на рынке. Расширением своей розничной сети также занимается «Апрель». В 2025 году сеть приросла на 760 новых точек и лидирует по количеству точек в одной сети (более 9,4 тыс.). В топ-10 аптечных сетей по итогам 9 месяцев 2025 года также вошли: «Планета здоровья», «36,6», «Имплозия», «Нео-Фарм», «Объединенная АС Эркафарм и Мелодия здоровья», «Фармленд», «Вита», «Ирис». ™ Без рецепта","{
  ""skip"": true,
  ""country"": ""global"",
  ""topic"": ""demand, clinical_trial"",
  ""impact"": ""medium"",
  ""english"": ""The report by DSM Group on the top pharmacy networks for the first nine months of 2025 shows a year-over-year market growth of 12% to RUB 16 billion. The main factors driving this trend include price hikes and inflation. As of September, the total number of pharmacies in Russia reached 83,000 points, an increase of 1% from the previous year. The sector's performance in 2025 was marked by both natural growth of pharmacies and market consolidation through large mergers involving federal chains acquiring local players. 'Rigla' was particularly active in this area, with acquisitions including 'Apteka25.ru' in Primorsky Krai, Ussuriy network 'Farma', combined network 'Apteka Miniцен', and Samara network 'Aliya'. These acquisitions helped 'Rigla' maintain its leadership. 'April' also expands its retail network, adding 760 new points in 2025 and leading the country with more than 9,4"
2025-12-04T14:04:30+00:00,@bezrec,6897,https://t.me/bezrec/6897,"«Герофарм» может и дальше выпускать аналоги Оземпика. Правительство разрешило компании Петра Родионова использовать препараты с МНН семаглутид без разрешения правообладателя – датской Novo Nordisk – до конца 2026 года. Соответствующее распоряжение подписал премьер-министр Михаил Мишустин. Оно вступит в силу с 1 января 2026 года. По данным DSM Group, в январе – сентябре 2025 года было продано более 3,6 млн упаковок семаглутида на 20,5 млрд рублей, что в 2,8 раз больше в натуральном и в 3,1 раза больше в денежном выражении год к году. В лидерах по-прежнему Семавик от «Герофарма». Его купили 2,2 млн упаковок (больше в 2,7 раза) на 13 млрд рублей (рост в 2,8 раза). На втором месте — Квинсента от «Промомеда» (609 тыс. упаковок на 3,3 млрд рублей). Также в «любимчиках» у худеющих россиян — Велгия, которую компания Петра Белого вывела на рынок в начале года. Результаты препарата по итогам 9 месяцев 2025 года — 709,6 тыс. упаковок на 3,6 млрд рублей. ™ Без рецепта","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""tenders, import_export, shortage, demand"",
  ""impact"": ""high"",
  ""english"": ""The government has granted the company Petro Rodionov permission to use semaglutide without the rights holder, Danish Novo Nordisk, until December 31, 2026. This decision was signed by Prime Minister Mikhail Mishustin. Sales of semaglutide reached 3,6 million units and 20.5 billion rubles in January to September 2025, an increase of 28% year-over-year. The leader is SemaVik from 'Geropharm' with 2,2 million units sold and a revenue of 13 billion rubles. Other popular products include VeliGi from 'Promomed' with 609 thousand units sold and a revenue of 3.3 billion rubles. The impact on the market is significant, with high demand for semaglutide.""
}"
2025-12-04T11:45:01+00:00,@bezrec,6896,https://t.me/bezrec/6896,"Аналитики рассказали, в каких регионах особо бодро продается габапентин. Вчера мы писали, что противоэпилептический препарат попал в перечень ПКУ. Ограничение вступит в силу с 1 марта 2026 года. Аналитики RNC Pharma связывают решение Минздрава с «галопирующим» ростом спроса на это лекарство. В январе-октябре 2025 года россияне приобрели 9,4 млн упаковок габапентина на 7,7 млрд рублей. Это на 24,7% больше в натуральном и на 33,7% в денежном выражении год к году. Высокие темпы потребления фиксируются три года подряд. Объёмы и динамика потребления сильно варьируются в зависимости от региона. В лидерах по общему объёму потребления — Краснодарский край и Ростовская область. Максимальную натуральную динамику продаж показали Чукотский АО и Курская область. Если говорить об объёме среднедушевого потребления, то на первом месте Ростовская область — здесь на каждого жителя с начала года в среднем приходится 0,22 упаковки габапентина. Для сравнения в Москве эта цифра не превышает 0,05 упак. на 1 человека. С такими показателями столица в топ-10 не попала. Аналитики подчёркивают, что эти результаты не учитывают перемещения потребителей между регионами и возможность покупки препаратов в разных субъектах. Более 43% продаж на розничном рынке приходится на препараты «Канонфармы». Заметные результаты также у «Озон Фармацевтики» и «ПИК-Фармы», каждая из которых обеспечивает чуть более 11% всего физического объёма продаж габапентина. ™ Без рецепта","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""demand, clinical_trial"",
  ""impact"": ""high"",
  ""english"": ""Analysts report rapid growth in gabapentin sales across regions. Sales have increased by 24.7% year-over-year in natural terms and 33.7% in monetary terms from January to October 2025, totaling 9.4 million units and RUB7.7 billion. The regions of Krasnodar Krai and Rostov Oblast lead in overall sales volumes. The highest natural growth rates are observed in Chukotka Autonomous Okrug and Kursk Oblast. The average household consumption is highest in Rostov Oblast (0.22 unit per person) compared to Moscow's 0.05 units per person. The top four wholesalers by market share are 'Canon Pharma', 'Ozon Farmakvetika', and 'PIK-Farma'.""
}"
2025-12-04T08:50:02+00:00,@bezrec,6895,https://t.me/bezrec/6895,"DSM Group определила лучших из лучших среди сервисов дистанционного заказа. По итогам первых 9 месяцев 2025 года объём аптечного рынка составил 1,6 млрд рублей, что на 12% больше год к году. Параллельно с процессом объединения традиционных розничных сетей в e-com тоже происходили важные изменения: 🟩 «Еаптека» вышла из экосистемы «Сбера», который продал свои 45% во второй по размеру онлайн-аптеке структурам, связанным с Алексеем Репиком. Теперь им принадлежит 100% в ООО. 🟩 В августе заказ лекарств из «Еаптеки» запустил Wildberries. На маркетплейсе появилась возможность доставки безрецептурных препаратов и витаминов из сети. 🟩 В июле «Купер» объявил о подключении к сервису почти 1,8 тыс. аптек «Вита» в 89 городах России, включая Москву, Санкт-Петербург, Екатеринбург, Ульяновск, Саратов, Волгоград, Нижний Новгород, Казань, Самару, Челябинск, Ростов-на-Дону и Чебоксары. Подключение «Виты» - не первый для Купера опыт сотрудничества с аптечными сетями. Ранее к сервису были подключены «Максавит», «Живика» и другие партнеры. В топ-10 сервисов дистанционного заказа вошли следующие игроки: «Аптека.ру», «Ютека», «Здравсити», «Е-аптека», polza. ru, «Мегааптека», «Яндекс Аптеки», «Асна», «009. рф», «Интернет-аптека Легко». ™ Без рецепта","{
  ""skip"": true,
  ""country"": ""global"",
  ""topic"": ""demand, clinical_trial"",
  ""impact"": ""low"",
  ""english"": ""DSM Group identified the best of the best among remote prescription ordering services. For the first nine months of 2025, the pharmaceutical market volume was RUB16 billion, up by 12% year-over-year. Simultaneously with the process of traditional retail networks' e-commerce integration, significant changes occurred: 'Eaptekha' exited the ecosystem of Sberbank, which sold its 45% stake to structures related to Alexey Repik. Now it owns 100%. In August, the prescription ordering service from 'Eaptekha' was launched on Wildberries. The marketplace now offers the delivery of non-prescription medications and vitamins from the network. In July, 'Kupera' announced that it has connected almost 18 thousand pharmacies under the 'Vita' service in 89 Russian cities, including Moscow, St. Petersburg, Ekaterinburg, Ulyanovsk, Samara, Volgograd, Nizhny Novgorod, Kazan, Chelyabinsk, Rost"
2025-12-04T05:55:27+00:00,@bezrec,6894,https://t.me/bezrec/6894,"Многострадальные прививки опять подвинут. Власти обсуждают возможность переноса сроков включения четырёх новых вакцин в Нацкалендарь. Это следует из разработанного Министерством здравоохранения проекта распоряжения правительства, пишет «РБК». Новые сроки: 🔘вакцина от ротавирусной инфекции — с 2025 на 2029 год; 🔘против ветряной оспы — с 2027 на 2031 год; 🔘против ВПЧ — с 2026 на 2027 год; 🔘против менингококка — с 2025 на 2027 год. Документ вносит изменения в план мероприятий по реализации стратегии развития иммунопрофилактики инфекционных болезней до 2035 года, утверждённый в 2021 году. И не впервые. Сроки включения этих вакцин в Нацкалендарь уже двигали. Сопредседатель Всероссийского союза пациентов Ян Власов намерения властей подтвердил: Их трудно оценивать иначе как негативно. Речь идет не просто о корректировке графиков, а о задержке защиты детей и взрослых от крайне опасных инфекций. Фармкомпаниям без устойчивого госзаказа невозможно развивать научные разработки и промышленное производство. Внедрение в календарь только при наличии производства «в полный цикл» эксперт считает «необоснованным ужесточением». Хотя некоторые производители уже постарались и локализовали свои препараты, как, например, «Нанолек» со своим Цегардексом от ВПЧ. «Фарм Эйд» — держатель РУ на Рота-V-Эйд от ротавируса — обещает локализовать производство в индустриальном парке на границе Московской и Калужской областей, но точных дат не называет. Гам-VLP-рота разработки Центра им. Гамалеи для детей от 8 до 32 недель находится на II-III фазе КИ. Локализацию производства вакцины от менингококка сейчас завершает «Петровакс». С 2026 года компания сможет выпускать более 3 млн доз вакцины в год, полностью покрыв потребности отечественного рынка. А потребность такая есть — заболеваемость инфекцией в России в 2025 году увеличилась в два раза год к году. Включение вакцины в Нацкалендарь формирует прогнозируемый спрос, что создает стимулы для вложений со стороны производителей. Кроме того, заключение долгосрочных контрактов в рамках НКПП позволяет не только стабильно планировать объемы производства, но и формировать более доступную стоимость за счет масштабов экономики, — прокомментировал вице-президент по корпоративным коммуникациям компании Кирилл Данишевский. Впрочем, и с уже включенными в Нацкалендарь прививками ситуация так себе. По результатам опроса, проведенного консалтинговой компанией «Право на здоровье», неудовлетворительным финансирование вакцинопрофилактики считают 60% респондентов. ™ Без рецепта","{
  ""skip"": false,
  ""country"": ""global"",
  ""topic"": ""regulation, registration, reimbursement, shortage"",
  ""impact"": ""medium"",
  ""english"": ""The authorities are considering delaying the inclusion of four new vaccines in the national calendar. The changes include: Rota virus vaccine - from 2025 to 2029; Varicella vaccine - from 2027 to 2031; HPV vaccine - from 2026 to 2027; Meningococcal vaccine - from 2025 to 2027. The document modifies the strategy for implementing an immunoprophylaxis program against infectious diseases until 2035, approved in 2021. This is not just a schedule adjustment but a delay in protecting children and adults from dangerous infections. Without stable government orders, pharmaceutical companies cannot develop scientific research and industrial production. The company 'Farmaid' promises to localize its Rota-V-Eid vaccine from the Rota virus, which is already localized in industrial parks on the borders of Moscow and Kaluga regions. However, it does not provide specific dates. The Gamm-VLP Rota vaccine"
2025-12-03T14:34:50+00:00,@bezrec,6893,https://t.me/bezrec/6893,"Novo Nordisk испытает новый препарат от ожирения для детей. Датская фармкомпания начинает исследование препарата CagriSema против детского ожирения. Испытания с участием 460 детей в возрасте от 8 лет стартуют в январе и пройдут в 97 исследовательских центрах в Китае, Европе и США. CagriSema представляет собой комбинацию кагрилинтида, имитирующего работу пептидного гормона поджелудочной железы амилина, и хорошо всем известного семаглутида. Надо сказать, на взрослых фокус не сработал – результаты инвесторов не впечатлили, хоть и превзошли лечение только одним Вегови. В педиатрическом исследовании учёные будут отслеживать изменения индекса массы тела детей в течение первых 68 недель, а затем наблюдать за ними ещё в течение трёх лет. Обнародовать результаты обещают не раньше 2030 года. Детское ожирение – проблема настолько серьёзная и глобальная, что эксперты уже нарекли её эпидемией. Так, в России, по словам Михаила Мурашко, с 2018 по 2024 год общий уровень заболеваемости ожирением среди детей до 15 лет увеличился на 36,1%. ™ Без рецепта","{
  ""skip"": true,
  ""country"": ""global"",
  ""topic"": ""clinical_trial, safety"",
  ""impact"": ""medium"",
  ""english"": ""Novo Nordisk is testing a new obesity drug for children called CagriSema. The Danish pharmaceutical company begins trials of the compound, which combines cagrilintide and semaglutine, against pediatric obesity. The study involves 460 children aged 8 years and above in China, Europe, and the US. The researchers will monitor changes in body mass index of children over the first 68 weeks and then for three years. Results are expected not earlier than in 2030. Pediatric obesity is a serious and global issue, described as an epidemic by experts. In Russia, the overall incidence of obesity among children under 15 years old increased by 36.1% from 2018 to 2024, according to Mikhail Murashko.""
}"
